ts,cell_id,throughput_mean_5m,throughput_mean_15m,throughput_mean_30m,throughput_std_15m,throughput_lag_1,throughput_lag_5,throughput_lag_10,throughput_hour_mean,latency_mean_5m,latency_mean_15m,latency_mean_30m,latency_std_15m,latency_lag_1,latency_lag_5,latency_lag_10,latency_hour_mean,jitter_mean_5m,jitter_mean_15m,jitter_mean_30m,jitter_std_15m,jitter_lag_1,jitter_lag_5,jitter_lag_10,jitter_hour_mean,packet_loss_mean_5m,packet_loss_mean_15m,packet_loss_mean_30m,packet_loss_std_15m,packet_loss_lag_1,packet_loss_lag_5,packet_loss_lag_10,packet_loss_hour_mean,cell_load_mean_5m,cell_load_mean_15m,cell_load_mean_30m,cell_load_std_15m,cell_load_lag_1,cell_load_lag_5,cell_load_lag_10,cell_load_hour_mean,cell_load_hour_max,hour_of_day,day_of_week
2026-08-15 17:13:00+00:00,cell_001,109.726,109.034,107.74833333333335,2.9720382616270236,115.48,107.65,109.77,106.01199999999999,19.50600000000001,19.980000000000004,19.814999999999998,0.93099025620551,20.39,19.78,19.53,20.1395,4.808000000000001,4.847333333333333,4.897666666666666,0.33552659393563383,4.84,4.71,4.44,4.958833333333334,0.6680000000000001,0.7240000000000001,0.7023333333333338,0.15842077785642766,0.63,0.79,0.96,0.6779999999999997,80.86800000000001,79.91466666666666,81.48766666666667,3.4823716603690595,80.98,85.57,73.39,84.33483333333334,97.07,17,5
2026-08-15 17:14:00+00:00,cell_001,110.626,109.10933333333334,107.82433333333333,3.038997641767767,107.58,107.63,112.14,106.218,19.674000000000014,20.016666666666666,19.84033333333333,0.9508918119859802,19.6,19.91,18.69,20.142666666666667,4.904000000000001,4.815333333333333,4.915333333333333,0.29429981473378797,4.4,4.49,4.75,4.9656666666666665,0.6860000000000002,0.7306666666666666,0.7130000000000004,0.1544329103818755,0.53,0.6,0.69,0.6743333333333331,78.72200000000001,79.26533333333333,81.00033333333333,4.126104815969805,85.44,81.93,77.06,83.9215,97.07,17,5
2026-08-15 17:15:00+00:00,cell_001,109.91799999999998,109.22533333333334,108.13633333333334,3.0091049135840224,112.13,112.85,106.51,106.3425,20.266000000000012,20.02266666666667,19.87333333333333,0.9556483712802276,20.75,17.81,20.09,20.133166666666668,4.736000000000001,4.815333333333332,4.897333333333334,0.29429981473378797,4.97,5.47,4.89,4.956666666666666,0.6600000000000001,0.738,0.7186666666666672,0.15548082104805766,0.69,0.94,0.79,0.6738333333333331,77.5,78.70733333333332,80.73333333333333,4.384797546500523,71.2,79.07,76.91,83.77766666666666,97.07,17,5
2026-08-15 17:16:00+00:00,cell_001,111.01199999999999,109.574,108.26133333333334,2.8227413220893856,109.31,105.09,106.65,106.44466666666666,20.12200000000001,19.840666666666667,19.843666666666664,0.8397998627831278,20.77,19.82,20.8,20.105666666666664,4.816000000000001,4.850666666666667,4.893333333333333,0.31203174441675174,4.63,4.84,5.33,4.9535,0.6740000000000002,0.7206666666666667,0.7216666666666672,0.14164677731350736,0.81,0.64,0.89,0.6744999999999998,77.15,78.19,80.662,4.308111949731031,72.96,76.92,80.7,83.58333333333333,97.07,17,5
2026-08-15 17:17:00+00:00,cell_001,109.72999999999999,109.56333333333332,108.39066666666666,2.8244358897380692,110.56,115.48,111.03,106.51316666666666,20.05000000000001,19.796,19.87166666666667,0.8080470283385448,19.1,20.39,19.87,20.0895,4.836,4.854666666666666,4.884666666666666,0.31281821893104084,5.24,4.84,4.88,4.950833333333334,0.776,0.7526666666666667,0.739666666666667,0.1768157502127613,0.71,0.63,0.48,0.6843333333333331,75.67999999999999,77.75933333333333,80.63266666666667,4.425890494200324,75.17,80.98,75.46,83.36166666666666,97.07,17,5
2026-08-15 17:18:00+00:00,cell_001,110.72199999999998,109.748,108.776,2.927583596464445,109.07,107.58,107.65,106.73100000000001,20.054000000000013,19.802000000000003,19.81,0.806262984395757,20.03,19.6,19.78,20.058666666666667,4.9220000000000015,4.8806666666666665,4.883666666666667,0.2913629711413661,4.94,4.4,4.71,4.947666666666667,0.792,0.7293333333333333,0.7346666666666672,0.17048111192534537,1.14,0.53,0.79,0.6839999999999997,73.154,77.72066666666666,80.15266666666666,4.469112194777603,73.63,85.44,85.57,83.03116666666666,97.07,17,5
2026-08-15 17:19:00+00:00,cell_001,110.104,109.54133333333334,108.98233333333334,2.8551879264315563,112.54,112.13,107.63,106.85400000000001,19.410000000000014,19.724666666666668,19.752000000000002,0.9612704886699206,19.62,20.75,19.91,20.017166666666665,4.806000000000001,4.8566666666666665,4.862666666666667,0.3166265638766447,4.83,4.97,4.49,4.934333333333333,0.758,0.718,0.7393333333333338,0.1787336406086083,0.61,0.69,0.6,0.6798333333333331,74.90599999999999,77.914,80.25166666666668,4.501102722030687,72.81,71.2,81.93,82.79233333333333,97.07,17,5
2026-08-15 17:20:00+00:00,cell_001,109.93599999999999,109.67200000000001,109.08933333333333,2.749442021315157,109.04,109.31,112.85,107.00266666666667,19.128000000000014,19.676,19.751333333333335,0.9599315451819098,17.53,20.77,17.81,19.982833333333335,4.832000000000001,4.848,4.851,0.317427156998188,4.39,4.63,5.47,4.940833333333333,0.7300000000000001,0.7099999999999999,0.7376666666666671,0.1779646834934438,0.52,0.81,0.94,0.6796666666666664,76.22999999999999,78.09200000000001,80.028,4.51134474725198,79.96,72.96,79.07,82.55099999999999,97.07,17,5
2026-08-15 17:21:00+00:00,cell_001,110.97199999999998,110.278,109.37266666666666,3.0238532655255272,108.47,110.56,105.09,107.16583333333334,19.00800000000001,19.522666666666666,19.749666666666666,0.951220769531299,19.36,19.1,19.82,19.955333333333336,4.728000000000001,4.807333333333333,4.839333333333333,0.2890740554317745,4.76,5.24,4.84,4.938666666666667,0.742,0.7020000000000001,0.742666666666667,0.1718886682862123,0.67,0.71,0.64,0.6836666666666663,76.744,77.89466666666667,79.93866666666666,4.4534847778624975,79.58,75.17,76.92,82.5035,97.07,17,5
2026-08-15 17:22:00+00:00,cell_001,111.258,110.24266666666668,109.383,3.0175284746359883,115.74,109.07,115.48,107.212,18.93200000000001,19.508,19.765,0.9471702215431993,18.5,20.03,20.39,19.968,4.702,4.802666666666667,4.824333333333334,0.28838136126277975,4.72,4.94,4.84,4.935833333333333,0.6020000000000001,0.6993333333333334,0.7340000000000004,0.17584354517708542,0.77,1.14,0.63,0.6796666666666663,78.118,78.23066666666666,79.79333333333332,4.446797349402541,77.74,73.63,80.98,82.37616666666668,97.07,17,5
2026-08-15 17:23:00+00:00,cell_001,110.45,110.29933333333334,109.38833333333332,2.9730154645379376,110.5,112.54,107.58,107.3435,19.04600000000001,19.535333333333334,19.797666666666665,0.9613893715952383,19.65,19.62,19.6,19.971999999999998,4.572,4.767333333333334,4.791333333333332,0.3300101008554745,4.81,4.83,4.4,4.930833333333333,0.672,0.7106666666666666,0.7363333333333338,0.18721518049831548,0.44,0.61,0.53,0.6861666666666664,79.348,77.79,79.65266666666666,3.969431409442904,80.5,72.81,85.44,82.36483333333334,97.07,17,5
2026-08-15 17:24:00+00:00,cell_001,109.87599999999998,110.202,109.25333333333333,3.088312530446891,108.5,109.04,112.13,107.32366666666667,19.394000000000013,19.492666666666665,19.80233333333333,0.957768736380405,20.19,17.53,20.75,19.967499999999998,4.594,4.768,4.784333333333333,0.32941940267251485,4.18,4.39,4.97,4.921833333333334,0.6960000000000001,0.7133333333333333,0.7273333333333338,0.18580583823793725,0.96,0.52,0.69,0.6868333333333331,78.44,77.356,79.36566666666666,3.8381669732140686,78.96,79.96,71.2,82.16550000000001,97.07,17,5
2026-08-15 17:25:00+00:00,cell_001,111.45199999999997,110.43533333333333,109.54633333333332,3.4173587684616056,106.17,108.47,109.31,107.47516666666667,19.23800000000001,19.543999999999997,19.764666666666663,0.8784954671033021,19.27,19.36,20.77,19.933333333333334,4.566000000000001,4.711333333333333,4.775333333333333,0.26728440354974153,4.5,4.76,4.63,4.925,0.7680000000000001,0.7193333333333333,0.7273333333333338,0.194879694266971,0.64,0.67,0.81,0.6893333333333331,77.908,77.21266666666666,78.99866666666667,3.8096259033919386,75.42,79.58,72.96,81.85750000000002,97.07,17,5
2026-08-15 17:26:00+00:00,cell_001,110.14599999999999,110.71,109.67099999999999,3.108674499341642,116.35,115.74,110.56,107.58566666666665,19.478000000000012,19.535999999999998,19.796333333333333,0.8763463111975884,18.58,18.5,19.1,19.929,4.604000000000001,4.715999999999999,4.781333333333333,0.27028556327387004,4.62,4.72,5.24,4.920333333333334,0.806,0.7406666666666666,0.7483333333333337,0.20292386561858022,1.03,0.77,0.71,0.6969999999999997,78.364,77.41933333333333,79.01666666666667,3.8761200531784734,76.92,77.74,75.17,81.57333333333332,93.62,17,5
2026-08-15 17:27:00+00:00,cell_001,111.478,110.82199999999999,110.00500000000001,3.3161449218718952,109.21,110.5,109.07,107.89316666666667,19.92600000000001,19.636000000000003,19.811,1.0492773023131763,19.7,19.65,20.03,19.9545,4.478000000000001,4.672000000000001,4.756666666666666,0.30067067888780963,4.91,4.81,4.94,4.905833333333334,0.884,0.754,0.7500000000000003,0.20169991854819674,0.96,0.44,1.14,0.6974999999999998,76.808,76.86866666666667,78.42966666666666,3.92061559791973,80.02,80.5,73.63,81.29816666666667,93.62,17,5
2026-08-15 17:28:00+00:00,cell_001,112.23599999999999,111.136,110.08500000000001,3.208481616857608,117.16,108.5,112.54,108.07233333333332,19.34000000000001,19.48,19.73,1.2157537344643063,21.89,20.19,19.62,19.888333333333335,4.676,4.723333333333333,4.785333333333333,0.31624282412334564,4.18,4.18,4.83,4.909999999999999,0.8300000000000001,0.7646666666666666,0.7443333333333337,0.1930531631675991,0.83,0.96,0.61,0.6986666666666664,77.04400000000001,76.51533333333333,78.215,3.2793550469252066,72.72,78.96,72.81,81.1645,93.62,17,5
2026-08-15 17:29:00+00:00,cell_001,113.32799999999997,111.10266666666666,110.10600000000001,3.2000032738076927,112.29,106.17,109.04,108.21516666666666,19.418000000000013,19.40733333333333,19.712,1.1659788448653061,17.26,19.27,17.53,19.854499999999998,4.800000000000001,4.733333333333333,4.774333333333333,0.3267954070901562,5.17,4.5,4.39,4.908666666666666,0.8000000000000002,0.7513333333333333,0.7410000000000004,0.20510856590843773,0.69,0.64,0.52,0.6936666666666664,74.452,75.93266666666666,77.599,4.741650506289238,80.14,75.42,79.96,80.77683333333333,93.62,17,5
2026-08-15 17:30:00+00:00,cell_001,112.42399999999998,111.27066666666666,110.248,3.1651257403742403,111.63,116.35,108.47,108.25283333333333,19.47400000000001,19.279999999999998,19.651333333333334,1.1094593277839306,19.66,18.58,19.36,19.827333333333335,4.766000000000001,4.721333333333334,4.7683333333333335,0.3340843919616225,5.12,4.62,4.76,4.899166666666668,0.708,0.7353333333333333,0.736666666666667,0.20951872288076723,0.49,1.03,0.67,0.6939999999999997,74.712,76.28333333333333,77.49533333333333,4.700426525730776,62.46,76.92,79.58,80.64116666666668,93.62,17,5
2026-08-15 17:31:00+00:00,cell_001,114.19799999999998,111.77199999999999,110.673,3.608959485977377,111.83,109.21,115.74,108.47599999999998,19.32800000000001,19.271333333333335,19.556,1.1114717827350793,18.86,19.7,18.5,19.789,4.880000000000001,4.737333333333334,4.794,0.365014024518538,4.45,4.91,4.72,4.905333333333333,0.6120000000000001,0.7200000000000001,0.7203333333333338,0.21967508474252537,0.57,0.96,0.77,0.6904999999999998,74.674,76.59400000000001,77.392,4.774992595355379,78.22,80.02,77.74,80.41133333333333,93.31,17,5
2026-08-15 17:32:00+00:00,cell_001,111.75999999999999,111.49866666666667,110.53099999999999,3.9658360074634147,118.08,117.16,110.5,108.5235,18.80600000000001,19.221333333333334,19.508666666666667,1.0915969079887422,18.97,21.89,19.65,19.77716666666667,5.006000000000001,4.728666666666666,4.791666666666667,0.3613835846273033,5.48,4.18,4.81,4.901333333333333,0.54,0.6753333333333332,0.7140000000000005,0.1948943547753587,0.48,0.83,0.44,0.6889999999999998,74.78399999999999,76.57000000000001,77.16466666666666,4.791829355414585,79.83,72.72,80.5,80.26766666666667,93.31,17,5
2026-08-15 17:33:00+00:00,cell_001,111.76199999999999,111.48266666666665,110.61533333333334,3.9618168030526766,104.97,112.29,108.5,108.63366666666667,19.15800000000001,19.181333333333335,19.491666666666667,1.086927955735409,19.28,17.26,20.19,19.784166666666668,4.912000000000001,4.72,4.800333333333333,0.36033714371799574,4.81,5.17,4.18,4.901333333333333,0.552,0.6846666666666666,0.7070000000000005,0.19489435477535816,0.47,0.69,0.96,0.6883333333333331,75.412,77.268,77.49433333333333,4.964453933427951,73.27,80.14,78.96,80.24316666666667,93.31,17,5
2026-08-15 17:34:00+00:00,cell_001,111.63199999999999,111.612,110.57666666666667,3.9076759625856003,112.3,111.63,106.17,108.79249999999999,19.21600000000001,19.34266666666667,19.533666666666665,1.0004746492621857,19.02,19.66,19.27,19.8005,4.870000000000001,4.754666666666666,4.805666666666667,0.35121964366364133,4.7,5.12,4.5,4.892666666666667,0.6040000000000001,0.7,0.7090000000000004,0.18999999999866657,0.75,0.49,0.64,0.6948333333333331,79.62800000000001,77.50666666666666,77.71033333333334,5.184302772608963,83.28,62.46,75.42,80.20133333333334,93.31,17,5
2026-08-15 17:35:00+00:00,cell_001,111.51599999999999,111.79733333333333,110.73466666666667,3.812785758220976,110.98,111.83,116.35,108.86366666666666,19.264000000000014,19.325333333333333,19.50066666666667,1.0024033025480068,19.95,18.86,18.58,19.7865,4.950000000000001,4.760666666666666,4.804333333333333,0.3520849464600624,4.91,4.45,4.62,4.884666666666667,0.5660000000000001,0.6806666666666668,0.6953333333333338,0.20724266889088636,0.75,0.57,1.03,0.6893333333333331,79.72999999999999,77.45,77.771,5.164629705989158,83.54,78.22,76.92,80.14216666666667,93.31,17,5
2026-08-15 17:36:00+00:00,cell_001,110.38999999999999,111.57799999999999,110.92799999999998,3.661405272764341,111.25,118.08,109.21,109.02766666666668,18.90200000000001,19.236,19.37933333333333,1.132480211119912,19.1,18.97,19.7,19.723833333333335,4.806,4.763333333333333,4.785333333333333,0.3519063728295781,4.85,5.48,4.91,4.879333333333333,0.5880000000000001,0.6686666666666666,0.6853333333333338,0.20691152928697562,0.38,0.48,0.96,0.6914999999999998,80.89200000000001,77.97666666666666,77.93566666666666,5.582235428655691,78.73,79.83,80.02,80.09916666666666,93.31,17,5
2026-08-15 17:37:00+00:00,cell_001,111.66,111.63266666666665,110.93766666666667,3.6502650914821335,112.45,104.97,117.16,109.164,19.164000000000012,19.298666666666666,19.403333333333332,1.1819527828805816,17.16,19.28,21.89,19.735,4.722,4.735333333333332,4.769000000000001,0.3644147297216147,4.76,4.81,4.18,4.8693333333333335,0.5980000000000001,0.6739999999999999,0.6866666666666671,0.20155821562319948,0.59,0.47,0.83,0.6901666666666665,80.91600000000001,77.50266666666667,77.86666666666666,5.6540699205662825,85.64,73.27,72.72,79.76716666666668,90.33,17,5
2026-08-15 17:38:00+00:00,cell_001,111.75999999999999,111.91933333333333,111.10933333333332,3.5542579427788774,111.32,112.3,112.29,109.263,19.444000000000013,19.314,19.424666666666667,1.1957531995744288,20.59,19.02,17.26,19.720666666666666,4.698,4.7620000000000005,4.764666666666667,0.33426251445743016,4.39,4.7,5.17,4.8595,0.6440000000000001,0.6753333333333333,0.6930000000000004,0.20364067326793456,0.52,0.75,0.69,0.6954999999999997,80.59200000000001,77.68266666666666,77.73633333333333,5.746009132638665,73.39,83.28,80.14,79.65183333333333,90.33,17,5
2026-08-15 17:39:00+00:00,cell_001,112.01999999999998,112.32666666666667,111.26433333333333,3.1785546280984165,112.8,110.98,111.63,109.28283333333334,19.188000000000013,19.274,19.383333333333333,1.207309878558075,20.42,19.95,19.66,19.6665,4.680000000000001,4.783333333333333,4.775666666666666,0.3264673833339585,4.58,4.91,5.12,4.851166666666667,0.548,0.6506666666666666,0.6820000000000005,0.22904979703833825,0.98,0.75,0.49,0.6854999999999998,80.71799999999999,78.266,77.81099999999999,5.94074526349187,81.66,83.54,62.46,79.69166666666666,90.33,17,5
2026-08-15 17:40:00+00:00,cell_001,111.47399999999998,111.80466666666666,111.11999999999999,3.1128899449741683,112.28,111.25,111.83,109.216,19.23200000000001,19.323333333333334,19.433666666666667,1.1919471864327147,18.67,19.1,18.86,19.668833333333335,4.702000000000001,4.806,4.758666666666667,0.3261200480103134,4.82,4.85,4.45,4.8420000000000005,0.6860000000000002,0.6533333333333334,0.6863333333333338,0.2339617388326339,0.27,0.38,0.57,0.6968333333333331,79.224,77.88866666666667,77.55066666666667,6.2061661350002835,84.17,78.73,78.22,79.52266666666668,90.33,17,5
2026-08-15 17:41:00+00:00,cell_001,111.72799999999998,112.10533333333335,111.40766666666666,3.061761553341577,108.52,112.45,118.08,109.396,19.894000000000013,19.374666666666666,19.455333333333336,1.2254379197841327,19.32,17.16,18.97,19.64016666666667,4.776000000000001,4.820666666666667,4.768333333333333,0.33593083188281975,4.96,4.76,5.48,4.848,0.7280000000000001,0.6426666666666667,0.6916666666666671,0.22234036541917598,1.07,0.59,0.48,0.704333333333333,77.538,77.70133333333334,77.56033333333333,6.179589522504926,71.26,85.64,79.83,79.4985,90.33,17,5
2026-08-15 17:42:00+00:00,cell_001,112.43199999999999,111.95066666666666,111.38633333333333,2.838652765627857,113.72,111.32,104.97,109.57083333333334,19.830000000000013,19.266666666666666,19.45133333333333,1.0462017469135034,20.47,20.59,19.28,19.671166666666668,4.8100000000000005,4.846,4.7589999999999995,0.2961370339168939,5.13,4.39,4.81,4.836666666666667,0.6580000000000001,0.5986666666666667,0.6763333333333338,0.24660166453590002,0.8,0.52,0.47,0.6913333333333331,76.718,77.47266666666665,77.17066666666666,6.435254980702189,77.21,73.39,73.27,79.248,90.33,17,5
2026-08-15 17:43:00+00:00,cell_001,112.10999999999999,111.87733333333334,111.50666666666666,2.843464854882103,114.84,112.8,112.3,109.62750000000001,19.862000000000013,19.488,19.483999999999998,0.9368198485184821,20.27,20.42,19.02,19.6495,4.838000000000001,4.816000000000001,4.769666666666667,0.2834935121453966,4.56,4.58,4.7,4.833666666666667,0.5720000000000001,0.5893333333333334,0.6770000000000004,0.2455450690848358,0.17,0.98,0.75,0.6896666666666664,76.528,77.51066666666665,77.01299999999999,6.45378678060482,69.29,81.66,83.28,79.25033333333334,90.33,17,5
2026-08-15 17:44:00+00:00,cell_001,113.35999999999999,112.33733333333333,111.72000000000001,3.318959532888083,111.19,112.28,110.98,109.77216666666666,20.04400000000001,19.482666666666667,19.445,0.9359980667496831,20.58,18.67,19.95,19.642666666666667,4.772,4.774,4.753666666666667,0.28190170526008407,4.72,4.82,4.91,4.8345,0.6720000000000002,0.6080000000000001,0.6796666666666672,0.24808408712613894,0.55,0.27,0.75,0.6963333333333331,76.64000000000001,78.99533333333333,77.464,5.179987405756638,80.71,84.17,83.54,79.23216666666667,90.33,17,5
2026-08-15 17:45:00+00:00,cell_001,115.06599999999999,112.68533333333333,111.978,3.5289838008500674,118.53,108.52,111.25,110.05716666666667,20.17200000000001,19.556,19.418000000000003,0.9267747453282211,19.58,19.32,19.1,19.645666666666667,4.782000000000001,4.811333333333334,4.766333333333333,0.27286487149356553,4.49,4.96,4.85,4.831833333333333,0.5680000000000002,0.6066666666666667,0.6710000000000005,0.24835650259344494,0.77,1.07,0.38,0.6948333333333331,77.09200000000001,78.682,77.48266666666667,5.368940039043513,84.73,71.26,78.73,79.108,90.33,17,5
2026-08-15 17:46:00+00:00,cell_001,115.46,112.52600000000001,112.14899999999999,3.3155150429451945,117.05,113.72,112.45,110.20516666666667,20.196000000000012,19.663999999999998,19.46766666666667,0.9477627792443855,19.96,20.47,17.16,19.65566666666667,4.674000000000001,4.751999999999999,4.744666666666666,0.20553762255531716,5.01,5.13,4.76,4.819000000000001,0.5340000000000001,0.6166666666666667,0.6683333333333337,0.24589970855241344,0.55,0.8,0.59,0.6949999999999998,76.838,78.42266666666666,77.50833333333334,5.403365970347636,73.52,77.21,85.64,79.08516666666667,90.33,17,5
2026-08-15 17:47:00+00:00,cell_001,115.64599999999999,113.24600000000001,112.37233333333333,2.666610475597385,115.69,114.84,111.32,110.3815,19.906000000000013,19.633333333333333,19.42733333333333,0.9682950160472764,20.59,20.27,20.59,19.6495,4.662000000000001,4.731333333333334,4.73,0.2146713989421804,4.59,4.56,4.39,4.807333333333333,0.7260000000000001,0.6606666666666666,0.6680000000000006,0.2750965198572847,0.63,0.17,0.52,0.7038333333333331,77.66,78.43133333333334,77.50066666666666,5.394608242979757,75.94,69.29,73.39,79.06666666666666,90.33,17,5
2026-08-15 17:48:00+00:00,cell_001,116.104,113.32466666666667,112.40366666666667,2.6540854401853067,115.77,111.19,112.8,110.58983333333335,19.70800000000001,19.671333333333337,19.426333333333336,0.9535787230004331,18.82,20.58,20.42,19.618166666666664,4.656000000000001,4.730666666666667,4.725333333333333,0.21479114994622456,4.5,4.72,4.58,4.804500000000001,0.7340000000000001,0.65,0.6673333333333338,0.2744865336266091,1.13,0.55,0.98,0.7009999999999998,79.174,78.76466666666667,78.01633333333332,5.850794655021282,73.4,80.71,81.66,79.0845,90.33,17,5
2026-08-15 17:49:00+00:00,cell_001,115.78399999999999,113.72133333333335,112.66666666666666,2.722383059711246,113.48,118.53,112.28,110.8245,19.190000000000012,19.473999999999997,19.408333333333335,1.1728524447472584,19.59,19.58,18.67,19.580166666666667,4.5920000000000005,4.681333333333333,4.718000000000001,0.25235651274299653,4.69,4.49,4.82,4.790333333333333,0.672,0.6306666666666667,0.6653333333333337,0.27714015707970135,0.59,0.77,0.27,0.7023333333333331,76.454,77.93733333333333,77.722,6.002751115310989,88.28,84.73,84.17,78.98683333333334,90.33,17,5
2026-08-15 17:50:00+00:00,cell_001,116.042,114.194,112.99566666666666,2.873929117327144,116.93,117.05,108.52,111.0425,18.70600000000001,19.37,19.347666666666665,1.2732523035825212,16.99,19.96,19.32,19.549500000000002,4.556,4.680000000000001,4.720333333333333,0.2514529208988602,4.17,5.01,4.96,4.785666666666667,0.734,0.6626666666666666,0.6716666666666672,0.2738212833904432,0.46,0.55,1.07,0.7046666666666664,75.942,77.41933333333333,77.43466666666667,6.2592348535876665,71.13,73.52,71.26,78.73133333333332,90.33,17,5
2026-08-15 17:51:00+00:00,cell_001,116.13799999999999,114.44200000000001,113.01,2.8731893677321034,118.34,115.69,113.72,111.19133333333333,18.510000000000012,19.533333333333335,19.384666666666664,1.1170667371490643,17.54,20.59,20.47,19.567166666666665,4.552000000000001,4.667333333333333,4.715333333333333,0.2519202443707331,4.83,4.59,5.13,4.777333333333333,0.6880000000000001,0.65,0.6593333333333339,0.28170399865219753,0.86,0.63,0.8,0.7009999999999998,76.388,76.92133333333335,77.44900000000001,5.8416996874266145,70.96,75.94,77.21,78.69383333333332,90.33,17,5
2026-08-15 17:52:00+00:00,cell_001,115.41399999999999,114.49733333333333,113.06500000000001,2.816196692263405,116.17,115.77,114.84,111.224,18.696000000000012,19.477333333333334,19.387999999999998,1.0807766167182091,19.61,18.82,20.27,19.576500000000003,4.750000000000001,4.740666666666668,4.7379999999999995,0.3170954490520236,4.57,4.5,4.56,4.781166666666667,0.6260000000000001,0.67,0.6720000000000005,0.2824636512636773,0.4,1.13,0.17,0.7029999999999997,76.66600000000001,77.01466666666667,77.25866666666667,5.792223686813237,78.17,73.4,69.29,78.526,90.33,17,5
2026-08-15 17:53:00+00:00,cell_001,115.48999999999998,114.568,113.24366666666668,2.7836748578591375,112.15,113.48,111.19,111.316,18.516000000000012,19.362000000000002,19.338,1.0651907944486734,19.75,19.59,20.58,19.567833333333333,4.706,4.733333333333333,4.7476666666666665,0.32230568158339223,5.49,4.69,4.72,4.769499999999999,0.6660000000000001,0.6573333333333333,0.6663333333333338,0.2716212348797301,0.82,0.59,0.55,0.701333333333333,76.53999999999999,77.414,77.54833333333335,6.317985438411968,74.79,88.28,80.71,78.6005,90.33,17,5
2026-08-15 17:54:00+00:00,cell_001,115.26799999999999,114.804,113.56533333333333,2.725291072264077,113.86,116.93,118.53,111.40933333333334,18.810000000000013,19.348,19.310999999999996,1.0762580678341958,18.69,16.99,19.58,19.556666666666665,4.7860000000000005,4.716666666666667,4.75,0.32396354880197253,4.47,4.17,4.49,4.767166666666666,0.7820000000000001,0.7086666666666667,0.6796666666666671,0.2658911341838768,0.79,0.46,0.77,0.7034999999999998,79.288,77.46066666666667,77.86333333333333,6.373790604236415,87.65,71.13,84.73,78.61449999999999,90.33,17,5
2026-08-15 17:55:00+00:00,cell_001,114.94599999999998,115.35133333333333,113.578,2.1332097434414306,115.82,118.34,117.05,111.56216666666666,19.040000000000013,19.305999999999997,19.314666666666668,1.089638209947778,18.46,17.54,19.96,19.539666666666665,4.8100000000000005,4.715999999999999,4.761,0.3234369004480099,4.57,4.83,5.01,4.7681666666666676,0.7620000000000001,0.6880000000000001,0.6706666666666672,0.24718992119896543,1.04,0.86,0.55,0.6989999999999997,80.672,77.90200000000002,77.89533333333334,6.138629674911221,84.87,70.96,73.52,78.44699999999999,90.33,17,5
2026-08-15 17:56:00+00:00,cell_001,114.532,115.37666666666665,113.741,2.1146281897633847,116.73,116.17,115.69,111.706,18.96400000000001,19.223333333333336,19.299,1.0409725306320918,18.69,19.61,20.59,19.547666666666665,4.87,4.698666666666667,4.759666666666667,0.30617144279136216,4.95,4.57,4.59,4.770499999999999,0.808,0.6766666666666665,0.6596666666666671,0.24557997436480375,0.76,0.4,0.63,0.7039999999999998,80.898,78.04133333333334,77.87133333333333,6.145516212963405,77.88,78.17,75.94,78.444,90.33,17,5
2026-08-15 17:57:00+00:00,cell_001,114.652,115.23733333333332,113.594,2.218804268281067,114.1,112.15,115.77,111.79950000000001,18.356000000000012,18.985999999999997,19.12633333333333,1.1816199534082408,19.23,19.75,18.82,19.468666666666667,4.7620000000000005,4.724666666666666,4.785333333333333,0.3100890809029287,4.87,5.49,4.5,4.771,0.7780000000000001,0.7099999999999999,0.6543333333333339,0.20195473325774613,0.63,0.82,1.13,0.7021666666666665,81.572,78.63266666666667,78.05266666666668,5.650071385978594,79.3,74.79,73.4,78.24116666666667,88.28,17,5
2026-08-15 17:58:00+00:00,cell_001,115.74399999999999,115.77933333333334,113.82833333333333,2.1514794466860456,112.75,113.86,113.48,111.95666666666666,18.51200000000001,18.912,19.2,1.1070694906597502,16.71,18.69,19.59,19.465,4.7780000000000005,4.713333333333334,4.764666666666667,0.31336119430335674,4.95,4.47,4.69,4.775,0.8400000000000002,0.7466666666666667,0.6680000000000005,0.2199567056955633,0.67,0.79,0.59,0.7061666666666665,79.958,78.55733333333335,78.034,5.6278852494466935,78.16,87.65,88.28,78.1245,88.28,17,5
2026-08-15 17:59:00+00:00,cell_001,114.87399999999998,115.30866666666665,113.82300000000001,2.275417910331287,119.32,115.82,116.93,111.9645,18.62400000000001,18.874666666666666,19.17866666666667,1.0922772193066679,19.47,18.46,16.99,19.445333333333334,4.720000000000001,4.699333333333334,4.736666666666667,0.3283827615683105,4.55,4.57,4.17,4.7555,0.7680000000000001,0.7406666666666666,0.6743333333333337,0.2205015926936692,1.1,1.04,0.46,0.7076666666666664,78.348,78.03,78.51266666666666,5.373005277707462,79.58,84.87,71.13,78.05583333333333,88.28,17,5
2026-08-15 18:00:00+00:00,cell_001,113.92399999999998,114.97066666666666,113.82799999999999,2.372754477293067,111.47,116.73,118.34,112.038,18.73000000000001,18.825333333333333,19.19066666666667,1.05586029018414,19.02,18.69,17.54,19.421,4.814000000000002,4.726666666666666,4.769,0.370456603717736,4.28,4.95,4.83,4.768666666666666,0.7420000000000002,0.7460000000000001,0.6763333333333339,0.21649150428611216,0.68,0.76,0.86,0.7064999999999998,76.574,77.72933333333334,78.20566666666667,5.755946573098733,76.82,77.88,70.96,77.8505,88.28,18,5
